zpid,bed,bath,sqft,street,city,state,overview,image,price
16835505,2,2.0,1056.0,Villa La Jolla Dr,La Jolla,CA,"Live your best life at Villas Mallorca where walkways meander through lush tropical landscaping and the elevated amenities will make you feel like you are living at a resort with a sparkling pool and spa, large sun deck, and tennis courts. Your home will be a sweet escape with a serene front patio accessed through French doors in the living room.  An open concept floor plan allows the living room, dining area and kitchen to flow seamlessly together.  Open the front and back patio doors to let cool, coastal breezes flow through.Grab your favorite beverage and relax on the back patio. The kitchen features crisp, white cabinetry, granite countertops and stainless steel appliances. Both bedrooms are upstairs and feature stunning open beam, shiplap vaulted ceilings. Plenty of closet space to keep you organized in each bedroom too. The attached two car tandem garage makes parking a breeze and adds extra storage space for all your beach toys.   Only 2 miles to the beach!   Closer to VA, Scripps, UCSD, I-5, shopping, restaurants and entertainment venues!  This is a must see!",https://photos.zillowstatic.com/fp/4a4da9a32fdd80cac7f34d8f160e9869-cc_ft_960.jpg,0.85
54906518,4,3.0,3089.0,Soledad Ave,La Jolla,CA,"Very rare opportunity, first time on market in over a century! La Jolla's ""House of Dreams"" is a landmark estate of over half an acre in the heart of La Jolla, walkable to the Village and the Cove. Excellent candidate for Mills Act tax savings with iconic 1911 Asian Arts & Crafts style 4BD/2.5BA ocean view home topped w crow's nest bonus room plus a matching studio over garage. Offered with adjoining 11,454 sqft lot, each with separate APN. Build your dream compound with both lots or leverage separately.",https://photos.zillowstatic.com/fp/264c16eea27c29bbc0354a8a2aae4cf8-cc_ft_960.jpg,6.245
16857315,3,3.0,1954.0,Caminito Circulo Norte,La Jolla,CA,"Welcome to the highly sought after community of Mount La Jolla, where convenience, amenities, and coastal living converge. This 3-bedroom, 3-bathroom townhome is well located atop a south facing elevation and offers endless potential to create a dream home with customized designs, and beautiful city, bay, and ocean views. The open-concept, split floorplan maximizes space and natural light throughout. The living room boasts high vaulted ceiling, end-to-end windows, and large balcony that showcase panoramic views. The master suite offers a private oasis with an extra-large closet and bathroom which includes a soaking tub and plenty of counter space. Two additional en-suite bedrooms provide versatility and privacy. The private patio provides a space to relax and enjoy the coastal breeze and water views. Mt La Jolla residents have unmatched access to the complex amenities, including multiple pools, hot-tubs, fitness center, tennis courts, and communal lounge and clubhouse, lots of guest parking and lush, mature common areas. This townhome combines elegance, breathtaking views, an unbeatable location, and a ready to transform interior pallet to create the ultimate La Jolla lifestyle.",https://photos.zillowstatic.com/fp/25fcd9bc8d341678e626cb60b7a74eba-cc_ft_960.jpg,1.199
16855105,2,2.0,1640.0,Waverly Ave,La Jolla,CA,"VERY RARE LA JOLLA UPPER HERMOSA OPPORTUNITY! THIS IS ONE OF THE LOWEST PRICED DETACHED HOMES IN LA JOLLA AS OF 6/13/2023! THIS IS A HOARDER HOME, AND A PROBATE/ESTATE SALE, HOME IS IN POOR CONDITION AND SHOWS DEFERRED MAINTENANCE. POSSIBLE OCEAN VIEW WITH A 2ND STORY ADDITION OR BUILD. ABSOLUTELY THE WORST HOME IN THE BEST NEIGHBORHOOD. VIEWINGS START WHEN HOME IS EMPTIED AND CLEANED, AND WHEN THE ESTATE'S ATTORNEY IS READY. PLEASE DO NOT STEP ON THE PROPERTY OR DISTURB THE WORKERS. THIS IS A GREAT OPPORTUNITY TO BUY IN AN A VERY EXCLUSIVE NEIGHBORHOOD. AGENT STRONGLY ADVISES TO DO YOUR HOMEWORK AND PREPARE YOUR FINANCES IN ORDER TO MAKE A STRONG OFFER ON THIS WONDERFUL OPPORTUNITY.",https://photos.zillowstatic.com/fp/3a5e9d10a82ca27cf5e42ab2e256d19e-cc_ft_960.jpg,1.999
16839475,2,2.0,1160.0,Torrey Pines Rd,La Jolla,CA,"The impressive living space created is truly exceptional, the open floor plan features a contemporary interior and boasts expansive living areas, flow-through living/dining area, and even a home office or third bedroom.     Natural lighting creates the perfect ambiance in the king-sized main bedroom that boasts an ensuite bathroom, closet and tranquil backyard views of pool area. The main bathroom includes a walk-in shower, storage, sink and tiled flooring. The unit is located in perhaps the best location at La Jolla Racquet Club     Just the suburban atmosphere you've been looking for! Ideally positioned in a family-friendly environment. Set in a highly rated school district and just a short 10 min walk to the famous LA Jolla Shores Beach! A rare opportunity! Call us today to arrange a showing.",https://photos.zillowstatic.com/fp/c5dd80489aff5691c4226bc896e895dd-cc_ft_960.jpg,1.39
52514384,5,6.0,4412.0,Sagebrush Rd,La Jolla,CA,"High end, stunning home in beautiful La Jolla, just minutes from the beach, with spectacular ocean and canyon views. *Fully remodeled in 2016, including new plumbing, electricity, add on, and new pool. *The open and bright living area features cathedral ceilings, beautiful exposed beams, and pocket doors that lead to the backyard, creating a seamless indoor-outdoor living experience. *Throughout the house, you'll find attention to detail and exquisite design, with custom lighting fixtures in the dining and breakfast areas, intricate accent wall designs and custom doors. *The large renovated chef's kitchen is a dream, with modern cabinetry, marble countertops, stainless steel appliances, and full double ovens, providing ample space and functionality. *The expansive master retreat is idyllic, with a large sitting area and private balcony to enjoy the panoramic views.*The master bathroom is equally impressive, with dual sinks, a vanity area, a walk-in shower with soaking tub, and stunning cabinetry and marble countertops. *The secondary bedrooms lead to a large room that is perfect for a playroom or home theater. *All bathrooms in the house have been beautifully updated and feature custom tilework and marble slabs. *The backyard is an oasis, boasting a pool and spa with a water feature, a built-in BBQ, grass recreation areas, and a kids playset. *However, the true showstopper is the unparalleled view, creating a serene and tranquil environment. *Additional features of this home include an owned solar system, 3-car garage, and a separate laundry room. *Located in scenic La Jolla, close to the beach, shopping, and restaurants.",https://photos.zillowstatic.com/fp/7632f0c87868fcbe6c20b9f3492f1af5-cc_ft_960.jpg,4.5
16849118,3,5.0,5129.0,Rhoda Dr,La Jolla,CA,"More pictures soon! This stunning Andalusian Spanish on the 3rd fairway of the La Jolla Country Club offers amazing evening lights, golf course and ocean views from an extremely private yet village-close location. Situated on a level .35 acre cul de sac lot, the gorgeous estate opens through multiple sets of French doors to a central courtyard with Irving Gill inspired trellis work, a peaceful fountain and lush gardens including mature fruit trees and a replica Windansea beach belvedere hut. The interior of the Laura DuCharme designed/Rusty Johnson built home has a timeless aesthetic finished with the highest quality custom fixtures enhanced by a timeless Moroccan and Southern Spain inspired style. A formal living room beckons guests toward the captivating outdoors, while the professional chef's kitchen with its massive island opens to a walk-through pantry as well as a cozy family room, which draws you inside. Upstairs are 3 bedroom suites, one of which has its own private outdoor stairwell making it a perfect guest casita, and downstairs is a well appointed office with a powder room adjacent that could be converted into an additional guest suite. The 3-car garage leads to a gated side section of off-street parking which is in addition to the semicircular driveway, adding to the incredible curb appeal. Features such as the elevator to access all 3 upper level bedroom suites (and laundry), several beverage centers and wet bars, a dog washing station, areas for raised garden beds, multiple balconies, solar panels, fully radiant heated and cooled flooring and 4 fireplaces lend to the luxurious comfort of living in such a fine property. Truly unique, impeccably well done and breathtakingly beautiful, this is one of La Jolla's favorite houses and a perfect place from which to fully enjoy the enviable lifestyle of this world-renowned coastal community.",https://photos.zillowstatic.com/fp/5145610dc66336bb45db715a10a0d99f-cc_ft_960.jpg,6.995
16850623,4,6.0,4457.0,Camino De La Costa,La Jolla,CA,"At the pinnacle of splendor and luxury, this newly constructed home is set at the highest point on Camino De La Costa offering sit down ocean views from every facing vantage point. The estate home presents an array of astounding amenities and bespoke finishes from around the world, creating ease of motion between three meticulously curated levels and an indoor/outdoor nirvana enhanced by 180-degree unobstructed views that span from Pt. Loma night lights to Windansea beach and beyond from the 2,677 square foot sky lounge with jacuzzi. No expense was spared on this home from the Italian kitchen to the honed granite fireplace to the marble kitchen counters. Find the purest form of living in this masterfully-designed, open floor plan featuring the ocean view on full display, even from the shower in the primary suite surrounded by the finest crafted Italian cabinetry you can find. Experience the apex of sophistication and modern design with museum-quality finishes throughout; why settle for anything less than the absolute best?plan featuring the ocean view on full display, even from the shower in the primary suite surrounded by the finest crafted Italian cabinetry you can find. Experience the apex of sophistication and modern design with museum-quality finishes throughout; why settle for anything less than the absolute best?",https://photos.zillowstatic.com/fp/523ef06a4db90d310b3774cc35b72ff4-cc_ft_960.jpg,10.9
16856415,5,8.0,8810.0,La Jolla Corona Dr,La Jolla,CA,"Designed by Island Architects and built by Wardell Builders, this stunning masterpiece was featured in San Diego Home/Garden and applauded for its craftsmanship and creative use of materials.  With five bedrooms, six full and 2 half baths, this 8810 square foot home has curved glass walls overlooking more than 260 degrees of panoramic views of the ocean to the north and south to the bay and downtown skyline.  You will be dazzled by the craftsmanship and the rich and varied materials including copper, stainless steel, wood, stone, glass, concrete and even alabaster.  Door and window systems were custom made with stainless steel frames and sashes, and an entry door and glass railing supports were locally cast and built from architectural bronze. The sail-like shape roof and roof edge detail made of large copper pieces, were inspired by a John Lautner design. Special features include a saltwater infinity edge pool and spa, freshwater flora and fauna ponds, a dramatic waterfall and five separate ensuite bedrooms with multiple built ins, Savant Lutron Lighting, a service elevator for large basement equipment, hydronic floor heating, and nine air conditioning condensers.  Finished garage spaces for four cars, storage, and full-size freezer.  It offers a sleek kitchen with Gaggenau, Miele, Bosch and Subzero appliances, a breakfast bar and separate drink/wine bar in the dining room. There is a great room off the kitchen with Woodland green slate floors and a stainless-steel open fireplace and a disappearing TV into its cabinetry below. with a game table area for creating family fun.  A variety of decks perfect for entertaining and placing you and your guests directly in the 260-degree views. The BBQ eating deck has a sink, disposal, icemaker, refrigerator, and 7-foot round cement dining table.  The library is stunning with cabinets of sliced maple and Macassar Ebony and an acid etched marble floor with metal stripes. The private primary bedroom is perfectly suited on the main floor and has a luxurious bath with unfilled travertine and creamy Europa Limestone. Three additional private ensuite bedrooms on the second floor share a seating area for TV viewing, socializing, with a full wet bar and undercounter refrigerator. The fifth bedroom is close by the lower-level recreation room and cabana, all with easy access to the outdoors garden and ponds.  There is also a washer and dryer on each floor for quick turns after a full house of family or friends.   Spectacular views like no other, it's clear that every aspect of this home was designed with comfort, convenience, and luxury in mind. A rare opportunity to lose yourself in one of the finest built homes in the area, still maintained by the original builder.    2",https://photos.zillowstatic.com/fp/e9e7e12cae07b0747967d4579da08178-cc_ft_960.jpg,20.995
16838825,3,2.0,1338.0,La Jolla Shores Dr,La Jolla,CA,"Priced to sell! Incredible price for a 3 bedroom charming beach cottage located in one of the most coveted areas of La Jolla! A perfect primary residence, an amazing vacation home or an investment property, with 3 bedrooms, 2 bathrooms, a spacious pool-size lot and room to build up or out. Recent updates include newly installed gorgeous LVP floors, interior paint, exterior paint, some appliances and landscaping.  Located just a short stroll from La Jolla Shores Beach, known for its long stretch of soft sand and gentle surf, this home is perfect for those who enjoy coastal living. The Shores is also home to the Scripps Institution of Oceanography, one of the world's leading centers for ocean and earth science research, and the Birch Aquarium, a must-visit destination for families and marine life enthusiasts alike. In addition to the beach and aquarium, La Jolla Shores boasts a variety of restaurants, cafes, and shops that cater to both locals and tourists. The neighborhood is also home to Kellogg Park, a popular gathering place for picnics, volleyball games, and summer concerts.  This is a beautiful opportunity to own a beach cottage in one of La Jolla's most sought-after neighborhoods.",https://photos.zillowstatic.com/fp/491c987240c9a8dbd86e1df4df79cda2-cc_ft_960.jpg,2.495
16840191,4,2.0,1676.0,Bremerton Pl,La Jolla,CA,"Resting on a spacious 10,900 sqft lot, this 4 bedroom mid century modern home is located in the desirable neighborhood of La Jolla Scenic Heights, it has NO HOA or Mello Roos fees & hasn't been on the market since 1976! Designed by Drogan, this single story home reflects his vision of classic mid-century modern post and beam architecture. This home is perfect for investors, contractors or owners looking for built-in equity and its large lot is perfect for an ADU! Minutes from award winning schools, the YMCA & UCSD. A MUST SEE!Located in the desirable neighborhood of La Jolla Shores Heights on a quiet dead end street, this Drogan mid century modern home has ""NO"" HOA or Mello Roos fees, this home features; (1.) 4 bedrooms, 2 bathrooms, 1,676 square feet of living space and rests on a spacious 10,900 square foot lot; (2.) Designed by Drogan, this single story home reflects his vision of classic mid-century modern post and beam architecture; (3.) A spacious 285 square foot living room, with vaulted wood beamed ceilings, laminate floors, a large fireplace & clerestory windows throughout; (4.) An entertainer's kitchen that opens up onto the living room, with painted white kitchen cabinets & stainless steel appliances, all of which stay with the home; (5.) A sliding glass door in the kitchen, leads out onto a private exterior 748 square foot entertainers patio; (6.) A spacious 180 square foot main bedroom, with vaulted ceilings, tons of closet space & an attached main bathroom; (7.) Charming main bathroom, with original mid century modern finishes throughout; (8.) 3 additional spacious bedrooms with tons of closet space; (9.) Just minutes from three the top rated schools (Torrey Pines Elementary, Muirlands Middle School & La Jolla High School), close to synagogues, churches, shopping, schools, the YMCA, UCSD & hospitals; (10.) This home is perfect for investors, contractors or owners with looking for built-in equity! A MUST SEE!",https://photos.zillowstatic.com/fp/9376d9c72f8db71e375675453a999c69-cc_ft_960.jpg,1.8
16764539,4,4.0,2238.0,Mira Montana Dr,Del Mar,CA,"SPECTACULAR VIEWS!!! Highly upgraded home in a desirable DEL MAR! High ceilings, floor to ceiling windows, highly upgraded kitchen, bathrooms, flooring and more. Main floor offers 1 bd and 1 full bath, kitchen, dining room, living room with a breathtaking VIEWS! First floor has 3 bd and 2 full baths, living area with VIEWS! Every room offers panoramic VIEWS. OUTDOOR SEATING is brand new with enjoyable setting and lots of privacy. This home lives like ONE STORY HOUSE. It is close to Torrey Pines, to Del Mar Beach, Restaurants, Shops and AWARD WINNING DEL MAR SCHOOLS. NO HOA and NO MELLO ROOS.",https://photos.zillowstatic.com/fp/aca01a9cd9fc825708216e418f57faef-cc_ft_960.jpg,3.499
15157761,4,5.0,,Lane St,San Francisco,CA,"VA Loan and FHA Loan approved! 10% down loan programs also work! Special, Sunny, Single or Multi-Family Home with lots of bonuses for the new owners!!   Step into the cheerful entryway, & you will instantly feel at home. Updates are combined w/ classic SF architectural details. Fresh lustrous paint throughout, along w/ beautiful tile & hardwood. Huge picture windows fill every corner w/ light. A bright Center Patio off 1 of the roomy Bedrooms brings illumination & outdoors inside. Huge eat-in Kitchen has plenty of cabinets & counter space for delicious food prep. A spacious Lower Level w/ a wet bar & separate entry has endless possibilities. The large rear yard is drought tolerant, low maintenance, & well-appointed for BBQs w/ family & friends.Catch the T Third Street to JJ Fish and Chicken, Radio Africa Kitchen, Peking Wok, Linda Brooks-Burton Branch Library, Old Skool Cafe, Tallios Coffee & Tea, Flora Grubb Nursery & the Financial District! Easy 101 access makes both North & South commutes simple. First-time homebuyers, investors - Come fall in love!",https://photos.zillowstatic.com/fp/ae068f1d3c27fbf5652bb016cb42e00f-cc_ft_960.jpg,1.07
15173754,4,2.0,1250.0,Arleta Ave,San Francisco,CA,"Cosmetic fixer in sunny Visitation Valley features open and bright floor plan, eat-in kitchen with replaced hood and cooktop, fabulous mountain views, dual paned windows, oak hardwood flooring, downstairs bedroom with en suite bath, huge tandem possible 3-car garage, landscaped/fenced backyard, close to freeways, airport and Peninsula.",https://photos.zillowstatic.com/fp/2b48745dd71a34864ad8400c001e7834-cc_ft_960.jpg,0.895
2057104591,5,3.0,5120.0,Spencer St,San Francisco,CA,The building has 6 units with 4 - 2BR/1BA and 2 - 1BR/1BA. Located off 16th Street between Guerrero and DoloresSt Close to the Mission Dolores Church. The top 2BR unit #6 is vacant. The building is detached on all 4 sides. New roof in Oct 2019. Separate PGE meters. The owner pays for water and garbage.,https://photos.zillowstatic.com/fp/b5dbb506ad4ef788aaf8066c16ff0ad2-cc_ft_960.jpg,2.15
325647612,3,3.0,1934.0,Folsom St,San Francisco,CA,"Spacious corner unit featuring 3 bedrooms 3 bathrooms SF's newest luxury condo tower, developed by Related, designed by OMA, The Avery is a sculpted glass tower soaring 618' tall into the SF skyline. Starting on the 33rd floor, residences range from 1-3 bedrooms. Residences feature expansive layouts with floor-to-ceiling windows that emphasize grand views of SF Bay, Bay Bridge, & city skyline. Acclaimed Clodagh Design chose warm wood tones & authentic marbles to create stunning custom interiors. Open gourmet kitchens boast premium Miele appliances & spa-inspired bathrooms feature custom dual vanities & marble clad walls. Amenities & services include attended private lobby, 24/7 valet parking, fitness studio, pool, entertainment lounges & more.",https://photos.zillowstatic.com/fp/c61a5de5b3ad4b75227f72103e0eccf3-cc_ft_960.jpg,3.725
15179887,5,3.0,1696.0,Baltimore Way,San Francisco,CA,"Don't miss this opportunity! Offer due on 6/22 by 2pm. Ahh-mazing views from this detached house in San Francisco!  Panoramic views including Sutro Tower, Mt. Diablo, Bernal Hill, Mclaren park and the Bay! Dream home offers BIG views and the often wished for, rarely found: three beds and two bathrooms ALL ON ONE FLOOR! Your fourth and fifth bedroom / home office/ guest bedroom is downstairs along with a large family room that opens up to a delightful terraced back yard. Your renovated chef's kitchen with quartz counters opens to dining room with views. Fully detached, this home offers windows on all sides in addition to multiple skylights. Newly refinished wood floors in its natural stain, combined with the newly interior paint and new light fixtures throughout, make this home move in ready. Two car side by side garage with additional space for laundry and storage. Easy to maintain rear yard. Both practical and magical this home offers clarity and grace. Close to public transportation, freeway access to downtown/Peninsula and nearby parks. Come to check it out!",https://photos.zillowstatic.com/fp/0ace61c6889fa0880f2022829011d081-cc_ft_960.jpg,1.298
15148537,2,2.0,1083.0,Main St,San Francisco,CA,"This exquisite two-bedroom, two-bathroom condominium is located in the first floor of prestigious Portside building, steps away from the Embarcadero in San Francisco's sought-after South Beach neighborhood.  The open floor plan connects the living, dining, and kitchen areas, creating a space filled with natural light. The modern kitchen features sleek stainless steel appliances and ample storage. The master bedroom boasts a walk-in closet and sliding door access to a spacious balcony. The Portside offers many amenities, full-time security, a heated pool overlooking the Bay, sun deck, two gyms, a spa, one car parking available, and extra storage. Located close proximity to the world famous Ferry Plaza, Oracle Park stadium, Chase Center arena, Downtown, Financial District, public transit (MUNI, BART, Caltrain) and many great shopping and fabulous restaurants. HOA fee includes water and garbage fee & earthquake insurance. This is a great place to relax and enjoy the city!",https://photos.zillowstatic.com/fp/26edffc5772d5a4b46ab6fe52cd32012-cc_ft_960.jpg,1.085
111910164,2,2.0,1098.0,Mission St,San Francisco,CA,"Floor-to-ceiling, southeastern-facing windows to view the Transbay Rooftop Park & city skyline showcase this 2-bed, 2-bath pristine condo at 301 Mission. Open plan living/dining room and chef's kitchen with Bosch/Sub-Zero appliances and Studio Becker cabinetry. Retreat to the primary bedroom with en-suite bath and walk-in closet. In-home laundry appliances, new carpet, and refreshed kitchen counters complete this residence. Storage, wine storage, and 1 car valet parking included. 301 Mission rates as one of the top high-service condominiums in San Francisco! Amenities include 24/7 friendly arrival team (doorman, desk attendant, security, porters & valet) and an enormous amenities floor housing a 20,000sf fitness & pilates center, saline lap-pool, screening room, owner's lounge, landscaped outdoor terrace with multiple fire-pits, wine storage, & private dining room. Enjoy the curated resident's social program. Following multiple years of construction, 301 Mission is now connected to bedrock, with street-side construction activities scheduled to complete Q3 2023.",https://photos.zillowstatic.com/fp/24cd66572d42157f822568282e4234b2-cc_ft_960.jpg,1.25
52355637,1,2.0,935.0,Brannan St,San Francisco,CA,"The Brannan, South Beach's premier development. This spacious and bright 1-bedroom, 1+1/2-bath home features an open floor-plan perfect for entertaining. One Parking and One Storage space is deeded to the property.  The expansive living room offers floor to ceiling windows decorated by green trees. The dining area and living room connect seamlessly with the chef's kitchen featuring granite countertops and stainless steel appliances. The bedroom, large enough to accommodate a king bed with room to spare for a desk, a walk-in closet, and a spacious ensuite bath. Wood floors, in-unit washer and dryer. This impeccably maintained luxury condominium building boasts 24 hrs security, spa, Olympic-size pool, bbq, elegant lobbies and common areas, and a circular driveway with fountain. Short walk from the Embarcadero, tech/bio-tech corridor, Chase Center, Giants Park.",https://photos.zillowstatic.com/fp/95b39888da4a88bcd6383c87b1eef938-cc_ft_960.jpg,0.8995
2112579523,1,1.0,689.0,Portola Dr,San Francisco,CA,"Twin Peaks 689 sqft one-bedroom view unit    with: parking, deck, and in-unit W/D.    Professionally managed building.    HOA dues are $486 per month    the recent high-end renovation includes:    Semantic Beaux Arts custom cabinetry, Gaggenau appliances, Wolf Range, Neolith Estatuario countertops, Miele washer and dryer, and old-growth hickory wide plank flooring.    Portola Drive is at the top of Market Street. The views include Mount Diablo, the Bay, and the Downtown Skyline.",https://photos.zillowstatic.com/fp/7a99c046e602700cb3fced85247f9df9-cc_ft_960.jpg,0.645
241587013,2,2.0,1910.0,24th St,San Francisco,CA,"Opportunity knocks! Investor's dream! 2809-2811 24th Street is an incredible Mixed-Use Property that combines both commercial and residential spaces presenting a lucrative monthly income of $10K, making it an enticing prospect for savvy investors seeking a high-yield property.  Situated in the heart of the Inner Mission District, this property enjoys a prime location renowned for its dynamic energy and urban appeal. It consists of a 2-bedroom 1-bathroom residential unit on the upper level and a Japanese Restaurant (9 years in business) on the lower level.   With a solid rental history and established tenant base, this property generates an impressive monthly income.     Secure this exceptional investment property boasting a 5.5-6.5% CAP Rate. Capitalize on its solid income generation, prime location, and potential for future appreciation. Contact us now to seize the advantage and secure your investment success!",https://photos.zillowstatic.com/fp/2fe9077e5b4477746f2d6ce37b082057-cc_ft_960.jpg,1.799
2057196228,1,1.0,,Sutter St,San Francisco,CA,"Designed to respond to the needs of the contemporary San Francisco Lifestyle ORAN delivers the latest innovations in quality and environmentally conscious design supported by enriching amenities, including an expansive entertainment view deck with outdoor lounges and fire pits, an Olive grove, open-air gymnasium, barbecue, and a dog run. Situated in the center of one of the city's most culturally diverse and vibrant neighborhoods, the architecturally striking building is an urban oasis in every sense. Health and wellness take center stage at ORAN, the first multiunit residential building offered in San Francisco with individual GPS ionizing systems the technology trusted in schools, airports, and healthcare facilities to help improve indoor air. Residence 404 is a bright and airy 1-bedroom corner unit. Top of the line new construction with a streamlined and fully equipped kitchen, this home is replete with every amenity you expect and some unexpected. The thoughtful details, and elevator, extend from the roof's landscaped view deck to the parking level and dedicated bike storage. Latch touchless entry and Luxor Locker are included. Parking available for purchase. Photos of similar unit layout and finishes may vary.",https://photos.zillowstatic.com/fp/b62245bd9d1c89950f1372b8a4fd19b7-cc_ft_960.jpg,0.649
15134584,2,2.0,1325.0,Marietta Dr,San Francisco,CA,"Delightful and inviting 2 bedroom/2 bath, office and family room home located in desirable Miraloma Park. Upper level offers a light-filled living room, an open eat-in kitchen, featuring stainless steel appliances, ample cabinets, granite countertops, and a large skylight. The kitchen opens to a spacious den/family room which is perfect for entertaining. The den/family room was once a bedroom and can easily be converted back. A large bedroom and full bath, with a skylight, completes this level. The lower level includes a generously sized bedroom with en-suite bathroom, and a separate office or nursery. Access to a large patio and yard. One car garage with interior access completes this home. Upgrades include built-in sound system, air conditioning, solar panels, freshly painted interior and exterior, new rear fence, landscaping. 128 Marietta Drive is only minutes from Miraloma Park shops, West Portal, Glen Park, transportation, including MUNI, Glen Park BART, and the 101 and 280.",https://photos.zillowstatic.com/fp/d3183b248383d3d1118a3baee492c6e6-cc_ft_960.jpg,1.425
2057136470,5,5.0,2536.0,4th Ave,San Francisco,CA,"Amazing opportunity to own a beautiful home+income producing property in the Inner Richmond! Luxury Live Auction-Bidding to start from $2,000,000! 2 separate fully remodeled homes built on the same lot. Perfect for multi-generational families or potential income producing. Front home features 2 living levels, top floor offers 3 bedrooms, 2 baths (1 en-suite), chef's kitchen, dining area, living room. Lower level with bonus living space and bathroom. 2nd home at rear of property is two levels and offers 2 bedrooms on the 2nd floor, 1.5 baths, eat-in kitchen, living area. 2 separate 1 car garages with interior access. Both have been updated with permits. This property is walking distance to the Geary/Clement/Balboa streets commercial corridor that features shopping, restaurants & MUNI. www.519-4thAve.com","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=960x720&zoom=17&center=37.77876281738281,-122.4623031616211&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=NFA5rPlDQrSWboLZKfHewb4MnD8=",2.0
15183592,2,2.0,1389.0,Noe St,San Francisco,CA,"Dreamy, Marin-like oasis on the cusp of Noe Valley. Renovated in 2015, this 2 lvl, 2BDR/2BA home w home office, and a full ground lvl of storage and bonus space, is everything! The light filled great rm w soaring, vaulted ceilings is punctuated by a wall of windows, and opens w tri-fold glass doors to the cedar deck and lush garden. Open KIT, dining and living spaces, bathed in natural light, flow together and pull the outside in  the perfect entertaining flow! Pro, eat-in KIT w Carrera marble counters, stainless Thermador applncs, Ann Sacks tile, custom cabinets, and a b'fast bar. Dining space w floor to ceiling windows. Spacious BDR w vaulted ceilings, and a full BA. A home office opens to a 2nd cedar deck and the garden. Upstairs, the primary treehouse suite  a spacious BDR lined w windows  offers downtown and eastern vus, and a custom walk-in closet. Sumptuous primary BA w Ann Sacks tile, soaking tub and separate shower. Tiled ~500 sft bonus area below w laundry, storage, + space for hobbies. Freshly painted throughout. Newly refinished flrs. Carport w remote powered gate entry. New A/C, heat pump, Nest, newer plumbing, electrical, windows, sewer lateral. BEST location - walk to Church St retail, Apple + other tech shuttles, 24th st shops. Mins to 101/280. A true urban oasis!",https://photos.zillowstatic.com/fp/2092f5f5b5d1108efb911f9684c76af4-cc_ft_960.jpg,1.795
82786198,1,1.0,803.0,Townsend St,San Francisco,CA,"Contemporary Condo located in the heart of the vibrant SOMA district. Historic brick building with high ceilings and interior timber beams create a wonderful vibe.  Open concept kitchen with gas stove, granite counters & stainless steel appliances.  In-unit stacked washer & dryer for added convenience.  This home is a commuter's dream! Centrally located next to Cal-Train & Muni light rail stations, buses, & shuttles with easy access to 101/280 freeways. In very close proximity you will find Safeway, Whole Foods, restaurants, bars & cafes. Oracle Park & the new Chase stadium are a few blocks away.",https://photos.zillowstatic.com/fp/60b5809243290f8052034fbce2e7f9db-cc_ft_960.jpg,0.799999
15069916,1,1.0,775.0,Cervantes Blvd,San Francisco,CA,"Experience the best of San Francisco living just steps away from Marina Green! Our sun-splashed 1 bedroom, 1 bath condo seamlessly combines classic charm with modern design. The spacious open floor plan features a bright living room with large double-pane windows and crown molding. Indulge in culinary delights in the well-appointed kitchen with granite countertops, stainless steel appliances, ample storage, and a conversation-friendly bar. Retreat to the sunny bedroom and unwind in the sophisticated full bath. But the real highlight awaits you on the shared roof deck, where breathtaking panoramic views of the Golden Gate Bridge, Marin Headlands, Alcatraz, and the sparkling San Francisco Bay will leave you speechless. It's the perfect spot for entertaining and creating cherished memories. With world-class restaurants and boutiques just a short stroll away, this is truly a dream location. Don't miss out on the opportunity to call this beautiful home yours!",https://photos.zillowstatic.com/fp/71fef6bd7ba819d7bdfe7b970b96d403-cc_ft_960.jpg,0.85
111930562,2,2.0,1268.0,Mission St,San Francisco,CA,"Millennium Tower is one of the luxurious condominiums building in San Francisco downtown.  This Luxury and cozy 2-bedroom and 2-bathroom unit features floor-to-ceiling windows that provides ample natural light to the living room and modern decoration of the unit.  Please also enjoy the advanced amenities and all the indoor fitness facility, such as pool, spa and gym.  Plus, 5 Star building with 24-hour concierge service, valet, and on-site security.  Walkable distances to salesforce park and tower, Ferry building, Westfield San Francisco Centre, and many other famous landmarks.   Do not miss this beautiful condo.",https://photos.zillowstatic.com/fp/ddc22ceccdc02b516d505b5341951536-cc_ft_960.jpg,0.999
15151208,5,6.0,3665.0,Harrison St,San Francisco,CA,"Experience spectacular modern design, supreme comfort, and seamless functionality in this stunning Mission residence. Meticulously renovated into an architectural masterpiece, this home boasts 5 en-suite bedrooms and 5.5 bathrooms. The 3 story layout features a main level with formal living and dining rooms, an amazing chef's kitchen, and a spectacular family room with direct access to the backyard. The upper level features the coveted 3 bedrooms on the same floor, complete with air-conditioning for added comfort. The lower level offers an expansive family/media room with wet bar, along with 2 additional bedroom suites. Outdoor spaces are exquisite, including a magnificent 360 rooftop deck with panoramic views and a contemporary landscaped backyard with artificial turf. Located in the sought-after Mission District, this home offers unrivaled convenience and walkability, with access to upscale restaurants, trendy cafes, stylish boutiques, and beautiful parks, rendering it the ultimate urban sanctuary.",https://photos.zillowstatic.com/fp/0ea3ddaa7ae74132bbc08952711c68bd-cc_ft_960.jpg,3.895
